"No.","Time","Source","Destination","Protocol","Length","Info"
"3612","46.081097590","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.181? Tell 192.168.1.1"
"3613","46.081126284","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.181? Tell 192.168.1.1"
"3614","46.285481245","35.155.106.192","192.168.1.4","TLSv1.2","105","Application Data"
"3615","46.285803036","192.168.1.4","35.155.106.192","TLSv1.2","105","Application Data"
"3616","46.685917983","192.168.1.4","92.122.157.150","TLSv1.3","885","Application Data"
"3617","46.690072944","35.155.106.192","192.168.1.4","TCP","66","443  >  55632 [ACK] Seq=352 Ack=352 Win=3918 Len=0 TSval=2154813897 TSecr=3408244972"
"3618","46.717973628","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=7704 Ack=13289 Win=64128 Len=0 TSval=4144523259 TSecr=3186788474"
"3619","47.103970642","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.182? Tell 192.168.1.1"
"3620","47.104188419","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.182? Tell 192.168.1.1"
"3621","47.104258931","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.183? Tell 192.168.1.1"
"3622","47.104259031","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.183? Tell 192.168.1.1"
"3623","47.104360931","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.185? Tell 192.168.1.1"
"3624","47.105682640","35.155.106.192","192.168.1.4","TLSv1.2","105","Application Data"
"3625","47.105683211","92.122.157.150","192.168.1.4","TLSv1.3","520","Application Data"
"3626","47.105683281","92.122.157.150","192.168.1.4","TLSv1.3","140","Application Data"
"3627","47.105683352","92.122.157.150","192.168.1.4","TCP","140","[TCP Retransmission] 443  >  46568 [PSH, ACK] Seq=8158 Ack=13289 Win=64128 Len=74 TSval=4144523624 TSecr=3186788474"
"3628","47.105766427","192.168.1.4","92.122.157.150","TCP","78","46568  >  443 [ACK] Seq=13289 Ack=8232 Win=63616 Len=0 TSval=3186788894 TSecr=4144523421 SLE=8158 SRE=8232"
"3629","47.106518011","192.168.1.4","35.155.106.192","TLSv1.2","105","Application Data"
"3630","47.308866702","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.186? Tell 192.168.1.1"
"3631","47.308867253","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.186? Tell 192.168.1.1"
"3632","47.513782149","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.15? Tell 192.168.1.1"
"3633","47.513843744","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.15? Tell 192.168.1.1"
"3634","47.514331846","35.155.106.192","192.168.1.4","TCP","66","443  >  55210 [ACK] Seq=352 Ack=352 Win=442 Len=0 TSval=3308104374 TSecr=3408245792"
"3635","48.332831749","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.187? Tell 192.168.1.1"
"3636","48.332832320","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.187? Tell 192.168.1.1"
"3637","48.332893715","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.188? Tell 192.168.1.1"
"3638","48.332935102","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.188? Tell 192.168.1.1"
"3639","48.333542266","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.189? Tell 192.168.1.1"
"3640","48.333542827","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.189? Tell 192.168.1.1"
"3641","48.333633376","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.190? Tell 192.168.1.1"
"3642","48.333633467","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.190? Tell 192.168.1.1"
"3643","48.334124604","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.191? Tell 192.168.1.1"
"3644","48.334125165","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.191? Tell 192.168.1.1"
"3645","48.537605600","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.15? Tell 192.168.1.1"
"3646","48.538734218","63.140.38.178","192.168.1.4","TCP","66","[TCP Keep-Alive] 443  >  48986 [ACK] Seq=4722 Ack=2676 Win=32000 Len=0 TSval=93015874 TSecr=532627940"
"3647","48.538773902","192.168.1.4","63.140.38.178","TCP","66","[TCP Keep-Alive ACK] 48986  >  443 [ACK] Seq=2676 Ack=4723 Win=64128 Len=0 TSval=532638181 TSecr=92995570"
"3648","49.063068753","192.168.1.4","104.18.130.236","TCP","66","[TCP Dup ACK 71#1] 56508  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2510601478 TSecr=14530109"
"3649","49.137096203","104.18.130.236","192.168.1.4","TCP","66","[TCP Dup ACK 72#1] 443  >  56508 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=14576186 TSecr=2510280683"
"3650","49.356735567","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.192? Tell 192.168.1.1"
"3651","49.356736118","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.192? Tell 192.168.1.1"
"3652","49.357305101","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.193? Tell 192.168.1.1"
"3653","49.357305672","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.193? Tell 192.168.1.1"
"3654","49.357362829","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.194? Tell 192.168.1.1"
"3655","49.357410177","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.194? Tell 192.168.1.1"
"3656","49.358023493","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.195? Tell 192.168.1.1"
"3657","49.358024044","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.195? Tell 192.168.1.1"
"3658","49.358113371","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.196? Tell 192.168.1.1"
"3659","49.358113451","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.196? Tell 192.168.1.1"
"3660","49.358403302","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.15? Tell 192.168.1.1"
"3661","49.358429722","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.15? Tell 192.168.1.1"
"3662","49.520911709","192.168.1.4","157.240.6.53","TLSv1.2","135","Application Data"
"3663","49.556121795","157.240.6.53","192.168.1.4","TCP","66","443  >  40124 [ACK] Seq=1078 Ack=1029 Win=688 Len=0 TSval=1053541419 TSecr=3263092177"
"3664","49.606128820","157.240.6.53","192.168.1.4","TLSv1.2","137","Application Data"
"3665","49.606169066","192.168.1.4","157.240.6.53","TCP","66","40124  >  443 [ACK] Seq=1029 Ack=1149 Win=674 Len=0 TSval=3263092262 TSecr=1053541488"
"3666","49.689052366","192.168.1.4","92.122.157.150","TLSv1.3","885","Application Data"
"3667","49.717443166","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=8232 Ack=14108 Win=64128 Len=0 TSval=4144526259 TSecr=3186791477"
"3668","49.861255671","192.168.1.4","200.25.3.17","NTP","90","NTP Version 4, client"
"3669","49.877357205","200.25.3.17","192.168.1.4","NTP","90","NTP Version 4, server"
"3670","50.067083389","192.168.1.4","143.204.23.99","TLSv1.3","139","Application Data"
"3671","50.068394578","92.122.157.150","192.168.1.4","TLSv1.3","521","Application Data"
"3672","50.068430836","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=14108 Ack=8687 Win=64128 Len=0 TSval=3186791856 TSecr=4144526569"
"3673","50.068394999","92.122.157.150","192.168.1.4","TLSv1.3","140","Application Data"
"3674","50.068450904","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=14108 Ack=8761 Win=64128 Len=0 TSval=3186791856 TSecr=4144526569"
"3675","50.070635664","192.168.1.4","92.122.157.150","TLSv1.3","101","Application Data"
"3676","50.079850957","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=3424 Ack=2435 Win=72192 Len=0 TSval=3273348276 TSecr=1455197349"
"3677","50.097748757","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=8761 Ack=14143 Win=64128 Len=0 TSval=4144526639 TSecr=3186791858"
"3678","50.381030384","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.197? Tell 192.168.1.1"
"3679","50.381030805","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.197? Tell 192.168.1.1"
"3680","50.381099132","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.198? Tell 192.168.1.1"
"3681","50.381239505","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.198? Tell 192.168.1.1"
"3682","50.381662916","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.199? Tell 192.168.1.1"
"3683","50.381663336","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.199? Tell 192.168.1.1"
"3684","50.381712829","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.200? Tell 192.168.1.1"
"3685","50.382177907","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.200? Tell 192.168.1.1"
"3686","50.382178328","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.201? Tell 192.168.1.1"
"3687","50.382228272","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.201? Tell 192.168.1.1"
"3688","50.383533449","143.204.23.99","192.168.1.4","TLSv1.3","520","Application Data"
"3689","50.386639952","192.168.1.4","143.204.23.99","TLSv1.3","134","Application Data"
"3690","50.386714161","192.168.1.4","143.204.23.99","TLSv1.3","330","Application Data"
"3691","50.400594967","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=3878 Ack=2503 Win=72192 Len=0 TSval=3273348596 TSecr=1455197668"
"3692","50.400595568","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=3878 Ack=2767 Win=73216 Len=0 TSval=3273348596 TSecr=1455197669"
"3693","50.769744730","192.168.1.4","104.18.130.236","TCP","66","[TCP Dup ACK 89#1] 59288  >  443 [ACK] Seq=1 Ack=1 Win=1121 Len=0 TSval=2510603185 TSecr=1431560154"
"3694","50.773702913","143.204.23.99","192.168.1.4","TLSv1.3","573","Application Data"
"3695","50.773703544","143.204.23.99","192.168.1.4","TLSv1.3","97","Application Data"
"3696","50.773923585","192.168.1.4","143.204.23.99","TCP","66","40884  >  443 [ACK] Seq=2767 Ack=4416 Win=64128 Len=0 TSval=1455198056 TSecr=3273348810"
"3697","50.776290616","192.168.1.4","143.204.23.99","TLSv1.3","101","Application Data"
"3698","50.787861909","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=4416 Ack=2802 Win=73216 Len=0 TSval=3273348984 TSecr=1455198058"
"3699","50.842352619","104.18.130.236","192.168.1.4","TCP","66","[TCP Dup ACK 90#1] 443  >  59288 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=1431606235 TSecr=2510281381"
"3700","51.200052918","fe80::646a:3eff:fea2:8d05","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"3701","51.200127928","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.6? Tell 192.168.1.1"
"3702","51.200128018","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.1"
"3703","51.404906826","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.13? Tell 192.168.1.1"
"3704","51.404907377","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.13? Tell 192.168.1.1"
"3705","51.404980764","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.15? Tell 192.168.1.1"
"3706","51.404980855","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.15? Tell 192.168.1.1"
"3707","51.609648214","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.3? Tell 192.168.1.1"
"3708","51.609648826","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.3? Tell 192.168.1.1"
"3709","51.814366831","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.203? Tell 192.168.1.1"
"3710","51.815091495","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.202? Tell 192.168.1.1"
"3711","51.815091915","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.202? Tell 192.168.1.1"
"3712","51.815091975","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.204? Tell 192.168.1.1"
"3713","51.815689481","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.206? Tell 192.168.1.1"
"3714","51.815689912","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.206? Tell 192.168.1.1"
"3715","51.816003618","35.155.106.192","192.168.1.4","TLSv1.2","105","Application Data"
"3716","51.816329697","192.168.1.4","35.155.106.192","TLSv1.2","105","Application Data"
"3717","52.224772543","35.155.106.192","192.168.1.4","TCP","66","443  >  55632 [ACK] Seq=391 Ack=391 Win=3918 Len=0 TSval=2154819429 TSecr=3408250502"
"3718","52.428545853","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.15? Tell 192.168.1.1"
"3719","52.429263504","35.155.106.192","192.168.1.4","TLSv1.2","105","Application Data"
"3720","52.429525453","192.168.1.4","35.155.106.192","TLSv1.2","105","Application Data"
"3721","52.476182690","192.168.1.4","172.217.172.10","TCP","66","[TCP Dup ACK 149#1] 42038  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1724153650 TSecr=2242229654"
"3722","52.476227103","192.168.1.4","35.186.194.58","TCP","66","[TCP Dup ACK 166#1] 44094  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1835075287 TSecr=1446708591"
"3723","52.476249765","192.168.1.4","142.250.78.150","TCP","66","[TCP Dup ACK 146#1] 50248  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3152582895 TSecr=4275236654"
"3724","52.476255416","192.168.1.4","142.250.78.163","TCP","66","[TCP Dup ACK 165#1] 58258  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3494057635 TSecr=2045477961"
"3725","52.476263120","192.168.1.4","104.18.160.125","TCP","66","[TCP Dup ACK 164#1] 50642  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=647766292 TSecr=2508555609"
"3726","52.476269923","192.168.1.4","45.60.162.169","TCP","66","[TCP Dup ACK 163#1] 48824  >  443 [ACK] Seq=1 Ack=1 Win=1514 Len=0 TSval=3538961723 TSecr=2569339956"
"3727","52.476276735","192.168.1.4","104.17.192.96","TCP","66","[TCP Dup ACK 162#1] 35310  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2946037159 TSecr=4284051454"
"3728","52.476283789","192.168.1.4","142.250.78.110","TCP","66","[TCP Dup ACK 161#1] 37634  >  443 [ACK] Seq=1 Ack=1 Win=7389 Len=0 TSval=508724901 TSecr=542335537"
"3729","52.476290782","192.168.1.4","104.16.137.206","TCP","66","[TCP Dup ACK 160#1] 33112  >  443 [ACK] Seq=1 Ack=1 Win=2168 Len=0 TSval=2303659334 TSecr=3462475016"
"3730","52.476299959","192.168.1.4","104.16.112.209","TCP","66","[TCP Dup ACK 156#1] 40748  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2098466781 TSecr=2038464504"
"3731","52.476306952","192.168.1.4","142.250.78.110","TCP","66","[TCP Dup ACK 155#1] 37630  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=508724901 TSecr=2574323790"
"3732","52.476313093","192.168.1.4","142.250.78.66","TCP","66","[TCP Dup ACK 154#1] 50844  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2920113093 TSecr=2537310563"
"3733","52.476319054","192.168.1.4","142.250.78.136","TCP","66","[TCP Dup ACK 153#1] 59850  >  443 [ACK] Seq=1 Ack=1 Win=1572 Len=0 TSval=636101808 TSecr=4130891700"
"3734","52.476325386","192.168.1.4","142.250.78.4","TCP","66","[TCP Dup ACK 151#1] 36978  >  443 [ACK] Seq=1 Ack=1 Win=1851 Len=0 TSval=2740477775 TSecr=2448322014"
"3735","52.476331558","192.168.1.4","142.250.78.142","TCP","66","[TCP Dup ACK 148#1] 44088  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2585328153 TSecr=788700255"
"3736","52.479544439","192.168.1.4","104.18.41.124","TCP","66","[TCP Dup ACK 150#1] 49094  >  443 [ACK] Seq=1 Ack=1 Win=955 Len=0 TSval=231687579 TSecr=3768394955"
"3737","52.479579885","192.168.1.4","104.17.25.14","TCP","66","[TCP Dup ACK 147#1] 54270  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1696639210 TSecr=3666256707"
"3738","52.488182563","35.186.194.58","192.168.1.4","TCP","66","[TCP Dup ACK 169#1] 443  >  44094 [ACK] Seq=1 Ack=2 Win=2205 Len=0 TSval=1446754668 TSecr=1834937458"
"3739","52.489052398","172.217.172.10","192.168.1.4","TCP","66","[TCP Dup ACK 172#1] 443  >  42038 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=2242275731 TSecr=1723923062"
"3740","52.489052809","142.250.78.150","192.168.1.4","TCP","66","[TCP Dup ACK 173#1] 443  >  50248 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=4275282731 TSecr=3152353770"
"3741","52.493207218","142.250.78.4","192.168.1.4","TCP","66","[TCP Dup ACK 167#1] 443  >  36978 [ACK] Seq=1 Ack=2 Win=276 Len=0 TSval=2448368095 TSecr=2740249024"
"3742","52.493207819","142.250.78.142","192.168.1.4","TCP","66","[TCP Dup ACK 168#1] 443  >  44088 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=788746336 TSecr=2585099390"
"3743","52.493207890","142.250.78.66","192.168.1.4","TCP","66","[TCP Dup ACK 171#1] 443  >  50844 [ACK] Seq=1 Ack=2 Win=269 Len=0 TSval=2537356644 TSecr=2919883970"
"3744","52.493207960","142.250.78.110","192.168.1.4","TCP","66","[TCP Dup ACK 170#1] 443  >  37630 [ACK] Seq=1 Ack=2 Win=268 Len=0 TSval=2574369872 TSecr=508495716"
"3745","52.494858533","142.250.78.136","192.168.1.4","TCP","66","[TCP Dup ACK 174#1] 443  >  59850 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=4130937781 TSecr=635872778"
"3746","52.494859154","142.250.78.163","192.168.1.4","TCP","66","[TCP Dup ACK 175#1] 443  >  58258 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=2045524042 TSecr=3493828277"
"3747","52.494859224","142.250.78.110","192.168.1.4","TCP","66","[TCP Dup ACK 176#1] 443  >  37634 [ACK] Seq=1 Ack=2 Win=273 Len=0 TSval=542381618 TSecr=508495310"
"3748","52.509024231","45.60.162.169","192.168.1.4","TCP","66","[TCP Dup ACK 180#1] 443  >  48824 [ACK] Seq=1 Ack=2 Win=503 Len=0 TSval=2569386037 TSecr=3538732241"
"3749","52.509802946","104.18.41.124","192.168.1.4","TCP","66","[TCP Dup ACK 177#1] 443  >  49094 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=3768441036 TSecr=231457928"
"3750","52.551814635","104.16.112.209","192.168.1.4","TCP","66","[TCP Dup ACK 188#1] 443  >  40748 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=2038510585 TSecr=2098236790"
"3751","52.551815206","104.17.25.14","192.168.1.4","TCP","66","[TCP Dup ACK 189#1] 443  >  54270 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=3666302788 TSecr=1696409176"
"3752","52.552652530","104.16.137.206","192.168.1.4","TCP","66","[TCP Dup ACK 190#1] 443  >  33112 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=3462521097 TSecr=2303429482"
"3753","52.552653091","104.17.192.96","192.168.1.4","TCP","66","[TCP Dup ACK 191#1] 443  >  35310 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=4284097535 TSecr=2945807312"
"3754","52.552653162","104.18.160.125","192.168.1.4","TCP","66","[TCP Dup ACK 192#1] 443  >  50642 [ACK] Seq=1 Ack=2 Win=8 Len=0 TSval=2508601690 TSecr=647536862"
"3755","52.617611011","35.155.106.192","192.168.1.4","TCP","66","443  >  55210 [ACK] Seq=391 Ack=391 Win=442 Len=0 TSval=3308109698 TSecr=3408251115"
"3756","52.631198670","34.193.113.164","192.168.1.4","TCP","66","[TCP Keep-Alive] 443  >  55554 [ACK] Seq=1 Ack=1 Win=14 Len=0 TSval=2252070432 TSecr=2902842098"
"3757","52.631224969","192.168.1.4","34.193.113.164","TCP","66","[TCP Keep-Alive ACK] 55554  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=2902862370 TSecr=2252060137"
"3758","52.692040330","192.168.1.4","92.122.157.150","TLSv1.3","885","Application Data"
"3759","52.722288498","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=8761 Ack=14962 Win=64128 Len=0 TSval=4144529263 TSecr=3186794480"
"3760","52.838408418","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.207? Tell 192.168.1.1"
"3761","52.838409039","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.207? Tell 192.168.1.1"
"3762","52.838483818","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.209? Tell 192.168.1.1"
"3763","52.838587893","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.209? Tell 192.168.1.1"
"3764","52.839183085","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.208? Tell 192.168.1.1"
"3765","52.839183656","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.208? Tell 192.168.1.1"
"3766","52.839246984","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.210? Tell 192.168.1.1"
"3767","52.839247074","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.210? Tell 192.168.1.1"
"3768","52.839535703","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.211? Tell 192.168.1.1"
"3769","52.839589233","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.211? Tell 192.168.1.1"
"3770","53.043984644","92.122.157.150","192.168.1.4","TLSv1.3","521","Application Data"
"3771","53.043985216","92.122.157.150","192.168.1.4","TLSv1.3","140","Application Data"
"3772","53.044208292","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=14962 Ack=9290 Win=64128 Len=0 TSval=3186794832 TSecr=4144529423"
"3773","53.452518046","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.15? Tell 192.168.1.1"
"3774","53.452608305","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.15? Tell 192.168.1.1"
